64,4,20,16,RLCCA,1,1,5.0,5.0,640,412.0000,50,3296.0000,8,0,1.0,0.970873786407767,13.694482150892146,
64,4,20,16,RLCCA,1,2,10.0,5.0,640,856.0000,59,3244.0000,16,0,0.7476635514018691,0.9864364981504316,12.186180953909128,
64,4,20,16,RLCCA,1,3,15.0,5.0,640,800.0000,63,3212.0000,16,0,0.8,0.9962640099626401,11.043973559732057,
64,4,20,16,RLCCA,1,4,20.0,5.0,640,860.0000,49,3248.0000,16,0,0.7441860465116279,0.9852216748768473,13.872935742141259,
64,4,20,16,RLCCA,1,5,5.0,10.0,640,716.0000,49,3272.0000,13,0,0.8938547486033519,0.9779951100244498,11.709233096513543,
64,4,20,16,RLCCA,1,6,10.0,10.0,640,932.0000,51,3316.0000,17,0,0.6866952789699571,0.9650180940892642,10.536895245017144,
64,4,20,16,RLCCA,1,7,15.0,10.0,640,732.0000,61,3264.0000,14,0,0.8743169398907104,0.9803921568627451,8.722941360879334,
64,4,20,16,RLCCA,1,8,20.0,10.0,640,856.0000,55,3240.0000,16,0,0.7476635514018691,0.9876543209876543,11.99268719132695,
64,4,20,16,RLCCA,1,9,5.0,15.0,640,872.0000,54,3036.0000,17,0,0.7339449541284404,1.0,12.95072229968455,
64,4,20,16,RLCCA,1,10,10.0,15.0,640,872.0000,56,3116.0000,16,0,0.7339449541284404,1.0,10.173054144591143,
64,4,20,16,RLCCA,1,11,15.0,15.0,640,804.0000,52,3240.0000,15,0,0.7960199004975125,0.9876543209876543,9.73517809215344,
64,4,20,16,RLCCA,1,12,20.0,15.0,640,868.0000,65,3136.0000,17,0,0.7373271889400922,1.0,10.858219737534615,
64,4,20,16,RLCCA,1,13,5.0,20.0,640,880.0000,60,3160.0000,17,0,0.7272727272727273,1.0,13.133245740686498,
64,4,20,16,RLCCA,1,14,10.0,20.0,640,300.0000,51,3244.0000,5,0,1.0,0.9864364981504316,11.704161154838557,
64,4,20,16,RLCCA,1,15,15.0,20.0,640,876.0000,61,3144.0000,17,0,0.730593607305936,1.0,12.539064557815054,
64,4,20,16,RLCCA,1,16,20.0,20.0,640,736.0000,59,3264.0000,14,0,0.8695652173913043,0.9803921568627451,14.225343958756428,
