64,4,1,16,RLCCA,1,1150992,22.027904840925657,2.98141079041722,9
64,4,1,16,RLCCA,1,1116179,21.025340132881126,22.789450232922906,6
64,4,1,16,RLCCA,1,1036292,18.58172367064405,14.366888682161772,5
64,4,1,16,RLCCA,1,1009668,7.573457162411405,1.56287963594075,15
64,4,1,16,RLCCA,1,1083420,15.62900331803056,3.7762023246827754,1
64,4,1,16,RLCCA,1,1075229,3.72437536699936,20.532645929051856,1
64,4,1,16,RLCCA,1,1003521,13.917739376198037,19.338347492375917,9
64,4,1,16,RLCCA,1,1030144,23.340613576118585,6.194275095344061,11
64,4,1,16,RLCCA,1,1171459,24.179178102869603,21.877698679505762,14
64,4,1,16,RLCCA,1,1112070,9.986304075549587,22.437618480868156,9
64,4,1,16,RLCCA,1,1060873,3.0333127401994844,9.522705468177332,9
64,4,1,16,RLCCA,1,1032213,12.617060063564331,23.552619563735185,11
64,4,1,16,RLCCA,1,1130508,9.048282036999897,21.957263037057682,9
64,4,1,16,RLCCA,1,1165327,7.396012994045414,6.63425695288945,7
64,4,1,16,RLCCA,1,1095728,21.232160708874734,4.053943914068103,11
64,4,1,16,RLCCA,1,1065010,8.27416084720377,1.6340458749933244,6
64,4,1,16,RLCCA,1,1013804,17.770177439860458,13.470883954306743,5
64,4,1,16,RLCCA,1,1017897,24.656395671428893,14.454648717120685,4
64,4,1,16,RLCCA,1,1060919,3.1343841161028916,10.800435304747896,10
64,4,1,16,RLCCA,1,1011751,22.98282327632502,21.333575220486296,3
64,4,1,16,RLCCA,1,1089598,17.846278885868365,4.126087224019621,6
64,4,1,16,RLCCA,1,1124385,3.11339977911381,1.2113616931279498,12
64,4,1,16,RLCCA,1,1093664,1.0306069124154043,8.637356278157963,15
64,4,1,16,RLCCA,1,1099811,2.6618694708025097,11.670716510241979,2
64,4,1,16,RLCCA,1,1126437,9.493775824308125,16.579156142126102,13
64,4,1,16,RLCCA,1,1105957,19.023883878567023,6.473620734769771,12
64,4,1,16,RLCCA,1,1075239,15.152363127182937,4.993668368804804,1
64,4,1,16,RLCCA,1,1026104,19.11567644917999,9.580956525257914,4
64,4,1,16,RLCCA,1,1024055,18.866194511350265,20.476861626366382,3
64,4,1,16,RLCCA,1,1165353,22.531919609719985,21.691967436220335,14
64,4,1,16,RLCCA,1,1163311,21.915767082806916,6.572316497342224,11
64,4,1,16,RLCCA,1,1108014,17.69697223646764,24.08742533606201,16
64,4,1,16,RLCCA,1,1062993,15.431568258799615,0.7704517141019993,8
64,4,1,16,RLCCA,1,1169492,12.643830777944173,20.697767069869368,9
64,4,1,16,RLCCA,1,1024071,20.113544380397254,20.027839249608935,3
64,4,1,16,RLCCA,1,1017923,6.483318934906725,24.329326572148922,16
64,4,1,16,RLCCA,1,1144924,22.143724925814023,3.1148219202341947,9
64,4,1,16,RLCCA,1,1081418,24.229647363804375,1.4395204538812705,16
64,4,1,16,RLCCA,1,1046611,15.907749591941286,24.729548259302543,8
64,4,1,16,RLCCA,1,1075276,19.63169431715196,10.293278311275598,12
64,4,1,16,RLCCA,1,1095758,23.568308332387023,21.752642634649636,14
64,4,1,16,RLCCA,1,1011793,20.810842928286053,4.060333470487448,15
64,4,1,16,RLCCA,1,1130609,20.83252717159958,0.3189008296380986,16
64,4,1,16,RLCCA,1,1011820,21.405870159013034,22.34536953016537,14
64,4,1,16,RLCCA,1,1099892,9.56300096679861,7.326200377792324,4
64,4,1,16,RLCCA,1,1144950,22.13269503452089,20.987120441578163,7
